# Tiempo_dias,Posicion_AU,Velocidad_kms,a_Psi,rho_dot,I_Ni
1.932488043599154821e+02,3.141241818908788286e+00,-3.462802373241920151e+01,-1.747415476187515753e-35,-1.747415476187515753e-35,1.647415476187515789e-15
1.935963741519296946e+02,3.134294126718287998e+00,-3.464582017494397093e+01,-9.545813903438495640e-36,-9.545813903438495640e-36,8.545813903438495992e-16
1.939439439439439354e+02,3.127342869737721021e+00,-3.466369745410669623e+01,3.282618846858104371e-35,3.282618846858104371e-35,3.182618846858104122e-15
1.942915137359581763e+02,3.120388028772429490e+00,-3.468165633236220913e+01,-4.297045825835887237e-35,-4.297045825835887237e-35,4.197045825835887068e-15
1.946390835279724172e+02,3.113429584472549472e+00,-3.469969757914947195e+01,3.673404712328190398e-35,3.673404712328190398e-35,3.573404712328190419e-15
1.949866533199866296e+02,3.106467517333006967e+00,-3.471782197089151367e+01,-1.621578414801196290e-35,-1.621578414801196290e-35,1.521578414801196259e-15
1.953342231120008705e+02,3.099501807693518796e+00,-3.473603029099552941e+01,-1.004256560878753753e-35,-1.004256560878753753e-35,9.042565608787538272e-16
1.956817929040151114e+02,3.092532435738595709e+00,-3.475432332985278094e+01,3.237220157082036592e-35,3.237220157082036592e-35,3.137220157082036344e-15
1.960293626960293807e+02,3.085559381497540166e+00,-3.477270188483866775e+01,-4.175882650356444953e-35,-4.175882650356444953e-35,4.075882650356445019e-15
1.963769324880436216e+02,3.078582624844443671e+00,-3.479116676031269861e+01,3.523194282831676243e-35,3.523194282831676243e-35,3.423194282831676108e-15
1.967245022800578056e+02,3.071602145498194769e+00,-3.480971876761849870e+01,-1.501094900471135977e-35,-1.501094900471135977e-35,1.401094900471136092e-15
1.970720720720720465e+02,3.064617923022466606e+00,-3.482835872508378827e+01,-1.049807871787028725e-35,-1.049807871787028725e-35,9.498078717870288295e-16
1.974196418640863158e+02,3.057629936825731143e+00,-3.484708745802041818e+01,3.190518606898825262e-35,3.190518606898825262e-35,3.090518606898825108e-15
1.977672116561005566e+02,3.050638166161247167e+00,-3.486590579872434859e+01,-4.056682664281171615e-35,-4.056682664281171615e-35,3.956682664281171550e-15
1.981147814481147975e+02,3.043642590127068726e+00,-3.488481458647564892e+01,3.377441575473875120e-35,3.377441575473875120e-35,3.277441575473875034e-15
1.984623512401289815e+02,3.036643187666039356e+00,-3.490381466753849082e+01,-1.385800003490940999e-35,-1.385800003490940999e-35,1.285800003490940946e-15
1.988099210321432508e+02,3.029639937565794749e+00,-3.492290689516119073e+01,-1.091420177334495913e-35,-1.091420177334495913e-35,9.914201773344960088e-16
1.991574908241574917e+02,3.022632818458762749e+00,-3.494209212957614596e+01,3.142647081029908858e-35,3.142647081029908858e-35,3.042647081029908776e-15
1.995050606161717326e+02,3.015621808822163352e+00,-3.496137123799987023e+01,-3.939477000730216533e-35,-3.939477000730216533e-35,3.839477000730216561e-15
1.998526304081859735e+02,3.008606886978008266e+00,-3.498074509463300785e+01,3.236064588017753664e-35,3.236064588017753664e-35,3.136064588017753359e-15
2.002002002002002143e+02,3.001588031093099573e+00,-3.500021458066029112e+01,-1.275532072628266054e-35,-1.275532072628266054e-35,1.175532072628266037e-15
2.005477699922144268e+02,2.994565219179034621e+00,-3.501978058425059714e+01,-1.129272362415480752e-35,-1.129272362415480752e-35,1.029272362415480878e-15
2.008953397842286677e+02,2.987538429092198466e+00,-3.503944400055689101e+01,3.093732148250833821e-35,3.093732148250833821e-35,2.993732148250833710e-15
2.012429095762429085e+02,2.980507638533769210e+00,-3.505920573171625421e+01,-3.824292541594320906e-35,-3.824292541594320906e-35,3.724292541594320976e-15
2.015904793682571494e+02,2.973472825049717549e+00,-3.507906668684988460e+01,3.098980759023599843e-35,3.098980759023599843e-35,2.998980759023599576e-15
2.019380491602713903e+02,2.966433966030807223e+00,-3.509902778206308938e+01,-1.170132741398468798e-35,-1.170132741398468798e-35,1.070132741398468746e-15
2.022856189522856027e+02,2.959391038712591460e+00,-3.511908994044529209e+01,-1.163537472228576950e-35,-1.163537472228576950e-35,1.063537472228577006e-15
2.026331887442998436e+02,2.952344020175414752e+00,-3.513925409207003270e+01,3.043894275007101032e-35,3.043894275007101032e-35,2.943894275007100751e-15
2.029807585363140845e+02,2.945292887344415966e+00,-3.515952117399496046e+01,-3.711152132593932110e-35,-3.711152132593932110e-35,3.611152132593931569e-15
2.033283283283283254e+02,2.938237616989524348e+00,-3.517989213026182682e+01,2.966107101162708387e-35,2.966107101162708387e-35,2.866107101162708077e-15
2.036758981203425947e+02,2.931178185725459961e+00,-3.520036791189650671e+01,-1.069446929953176837e-35,-1.069446929953176837e-35,9.694469299531769301e-16
2.040234679123567787e+02,2.924114570011737690e+00,-3.522094947690898437e+01,-1.194382841511014347e-35,-1.194382841511014347e-35,1.094382841511014478e-15
2.043710377043710196e+02,2.917046746152660575e+00,-3.524163779029336752e+01,2.993248034022795532e-35,2.993248034022795532e-35,2.893248034022795187e-15
2.047186074963852604e+02,2.909974690297326028e+00,-3.526243382402785898e+01,-3.600074790726578632e-35,-3.600074790726578632e-35,3.500074790726578385e-15
2.050661772883995297e+02,2.902898378439622284e+00,-3.528333855707478506e+01,2.837360327286424145e-35,2.837360327286424145e-35,2.737360327286424107e-15
2.054137470804137706e+02,2.895817786418229289e+00,-3.530435297538058848e+01,-9.733228428598462158e-36,-9.733228428598462158e-36,8.733228428598462386e-16
2.057613168724279546e+02,2.888732889916620028e+00,-3.532547807187579991e+01,-1.221970223210271499e-35,-1.221970223210271499e-35,1.121970223210271551e-15
2.061088866644421955e+02,2.881643664463055643e+00,-3.534671484647509487e+01,2.941902307946127922e-35,2.941902307946127922e-35,2.841902307946127535e-15
2.064564564564564648e+02,2.874550085430593871e+00,-3.536806430607725105e+01,-3.491075904293705609e-35,-3.491075904293705609e-35,3.391075904293705439e-15
2.068040262484707057e+02,2.867452128037080605e+00,-3.538952746456514831e+01,2.712656969513091186e-35,2.712656969513091186e-35,2.612656969513090881e-15
2.071515960404849466e+02,2.860349767345156557e+00,-3.541110534280578293e+01,-8.816119629917535347e-36,-8.816119629917535347e-36,7.816119629917535396e-16
2.074991658324991590e+02,2.853242978262252372e+00,-3.543279896865028178e+01,-1.246455916466982135e-35,-1.246455916466982135e-35,1.146455916466982150e-15
2.078467356245133999e+02,2.846131735540588625e+00,-3.545460937693385262e+01,2.889960488071413881e-35,2.889960488071413881e-35,2.789960488071413754e-15
2.081943054165276408e+02,2.839016013777182046e+00,-3.547653760947585511e+01,-3.384167425695400366e-35,-3.384167425695400366e-35,3.284167425695400163e-15
2.085418752085418816e+02,2.831895787413836629e+00,-3.549858471507971558e+01,2.591913491596430478e-35,2.591913491596430478e-35,2.491913491596430101e-15
2.088894450005561225e+02,2.824771030737153410e+00,-3.552075174953301229e+01,-7.941690417738993683e-36,-7.941690417738993683e-36,6.941690417738993616e-16
2.092370147925703350e+02,2.817641717878520691e+00,-3.554303977560741146e+01,-1.267990893791686874e-35,-1.267990893791686874e-35,1.167990893791686871e-15
2.095845845845845759e+02,2.810507822814119816e+00,-3.556544986305870282e+01,2.837520668181092610e-35,2.837520668181092610e-35,2.737520668181092484e-15
2.099321543765988167e+02,2.803369319364924284e+00,-3.558798308862679249e+01,-3.279358057178712686e-35,-3.279358057178712686e-35,3.179358057178712347e-15
2.102797241686130576e+02,2.796226181196699301e+00,-3.561064053603570301e+01,2.475046394823904724e-35,2.475046394823904724e-35,2.375046394823904618e-15
2.106272939606272985e+02,2.789078381820002228e+00,-3.563342329599354485e+01,-7.108520859987286199e-36,-7.108520859987286199e-36,6.108520859987286473e-16
2.109748637526415109e+02,2.781925894590182580e+00,-3.565633246619256624e+01,-1.286720927335619264e-35,-1.286720927335619264e-35,1.186720927335619250e-15
2.113224335446557518e+02,2.774768692707379802e+00,-3.567936915130911046e+01,2.784675833560278380e-35,2.784675833560278380e-35,2.684675833560277999e-15
2.116700033366699927e+02,2.767606749216526385e+00,-3.570253446300365141e+01,-3.176653429725016952e-35,-3.176653429725016952e-35,3.076653429725016680e-15
2.120175731286842336e+02,2.760440037007346525e+00,-3.572582951992076516e+01,2.361972317707469288e-35,2.361972317707469288e-35,2.261972317707469165e-15
2.123651429206984744e+02,2.753268528814356575e+00,-3.574925544768912999e+01,-6.315223414497596969e-36,-6.315223414497596969e-36,5.315223414497597754e-16
2.127127127127126869e+02,2.746092197216864594e+00,-3.577281337892156188e+01,-1.302786714133378266e-35,-1.302786714133378266e-35,1.202786714133378281e-15
2.130602825047269278e+02,2.738911014638969910e+00,-3.579650445321497898e+01,2.731514045222723209e-35,2.731514045222723209e-35,2.631514045222723142e-15
2.134078522967411686e+02,2.731724953349562668e+00,-3.582032981715039455e+01,-3.076056275256284105e-35,-3.076056275256284105e-35,2.976056275256283914e-15
2.137554220887554379e+02,2.724533985462328278e+00,-3.584429062429295954e+01,2.252608129687580335e-35,2.252608129687580335e-35,2.152608129687580343e-15
2.141029918807696788e+02,2.717338082935739418e+00,-3.586838803519191998e+01,-5.560442735100767040e-36,-5.560442735100767040e-36,4.560442735100766634e-16
2.144505616727838628e+02,2.710137217573065804e+00,-3.589262321738065253e+01,-1.316324000252301922e-35,-1.316324000252301922e-35,1.216324000252302055e-15
2.147981314647981037e+02,2.702931361022362644e+00,-3.591699734537662181e+01,2.678118619418075989e-35,2.678118619418075989e-35,2.578118619418075872e-15
2.151457012568123730e+02,2.695720484776481740e+00,-3.594151160068143014e+01,-2.977566592340802293e-35,-2.977566592340802293e-35,2.877566592340802110e-15
2.154932710488266139e+02,2.688504560173064828e+00,-3.596616717178077494e+01,2.146871019099314375e-35,2.146871019099314375e-35,2.046871019099314395e-15
2.158408408408408548e+02,2.681283558394547129e+00,-3.599096525414448422e+01,-4.842855449768936865e-36,-4.842855449768936865e-36,3.842855449768937139e-16
2.161884106328550956e+02,2.674057450468152464e+00,-3.601590705022647398e+01,-1.327463703741270668e-35,-1.327463703741270668e-35,1.227463703741270618e-15
2.165359804248693081e+02,2.666826207265899917e+00,-3.604099376946479083e+01,2.624568302464599614e-35,2.624568302464599614e-35,2.524568302464599305e-15
2.168835502168835490e+02,2.659589799504598506e+00,-3.606622662828158354e+01,-2.881181805574588818e-35,-2.881181805574588818e-35,2.781181805574588566e-15
2.172311200088977898e+02,2.652348197745847624e+00,-3.609160685008313152e+01,2.044678575621992841e-35,2.044678575621992841e-35,1.944678575621992900e-15
2.175786898009120307e+02,2.645101372396041928e+00,-3.611713566525980923e+01,-4.161169912635387433e-36,-4.161169912635387433e-36,3.161169912635387727e-16
2.179262595929262716e+02,2.637849293706365561e+00,-3.614281431118610755e+01,-1.336332036299945914e-35,-1.336332036299945914e-35,1.236332036299945884e-15
2.182738293849404840e+02,2.630591931772796155e+00,-3.616864403222063373e+01,2.570937440971054134e-35,2.570937440971054134e-35,2.470937440971053796e-15
2.186213991769547249e+02,2.623329256536099940e+00,-3.619462607970610435e+01,-2.786896918812690313e-35,-2.786896918812690313e-35,2.686896918812690283e-15
2.189689689689689658e+02,2.616061237781837079e+00,-3.622076171196934524e+01,1.945948867434126609e-35,1.945948867434126609e-35,1.845948867434126718e-15
2.193165387609832067e+02,2.608787845140361217e+00,-3.624705219432131997e+01,-3.514125931728892886e-36,-3.514125931728892886e-36,2.514125931728892838e-16
2.196641085529974475e+02,2.601509048086814602e+00,-3.627349879905705876e+01,-1.343050623609973442e-35,-1.343050623609973442e-35,1.243050623609973482e-15
2.200116783450116600e+02,2.594224815941133411e+00,-3.630010280545573664e+01,2.517296147507414866e-35,2.517296147507414866e-35,2.417296147507414462e-15
2.203592481370259009e+02,2.586935117868044642e+00,-3.632686549978065216e+01,-2.694704662422135291e-35,-2.694704662422135291e-35,2.594704662422135175e-15
2.207068179290401417e+02,2.579639922877066116e+00,-3.635378817527917761e+01,1.850600513288998361e-35,1.850600513288998361e-35,1.750600513288998359e-15
2.210543877210543826e+02,2.572339199822510469e+00,-3.638087213218284433e+01,-2.900494474183339506e-36,-2.900494474183339506e-36,1.900494474183339663e-16
2.214019575130686519e+02,2.565032917403479384e+00,-3.640811867770724319e+01,-1.347736624242178921e-35,-1.347736624242178921e-35,1.247736624242179049e-15
2.217495273050828359e+02,2.557721044163868029e+00,-3.643552912605211702e+01,2.463710461790597249e-35,2.463710461790597249e-35,2.363710461790597327e-15
2.220970970970970768e+02,2.550403548492361061e+00,-3.646310479840132501e+01,-2.604595634723884604e-35,-2.604595634723884604e-35,2.504595634723884198e-15
2.224446668891113177e+02,2.543080398622437954e+00,-3.649084702292281435e+01,1.758552749713516591e-35,1.758552749713516591e-35,1.658552749713516681e-15
2.227922366811255870e+02,2.535751562632367229e+00,-3.651875713476864149e+01,-2.319077350522417129e-36,-2.319077350522417129e-36,1.319077350522417181e-16
2.231398064731398279e+02,2.528417008445210890e+00,-3.654683647607500774e+01,-1.350502847078869964e-35,-1.350502847078869964e-35,1.250502847078869945e-15
2.234873762651540119e+02,2.521076703828824428e+00,-3.657508639596220235e+01,2.410242507441906629e-35,2.410242507441906629e-35,2.310242507441906496e-15
2.238349460571682528e+02,2.513730616395849271e+00,-3.660350825053463097e+01,-2.516558437793419125e-35,-2.516558437793419125e-35,2.416558437793419034e-15
2.241825158491825221e+02,2.506378713603724329e+00,-3.663210340288082278e+01,1.669725493546075059e-35,1.669725493546075059e-35,1.569725493546075109e-15
2.245300856411967629e+02,2.499020962754677999e+00,-3.666087322307339491e+01,-1.768706879807438518e-36,-1.768706879807438518e-36,7.687068798074385759e-17
2.248776554332110038e+02,2.491657330995731279e+00,-3.668981908816910931e+01,-1.351457867209414896e-35,-1.351457867209414896e-35,1.251457867209415015e-15
2.252252252252252163e+02,2.484287785318697317e+00,-3.671894238220882301e+01,2.356950644393574827e-35,2.356950644393574827e-35,2.256950644393575016e-15
2.255727950172394571e+02,2.476912292560177864e+00,-3.674824449621750233e+01,-2.430579807778467091e-35,-2.430579807778467091e-35,2.330579807778467241e-15
2.259203648092536980e+02,2.469530819401570820e+00,-3.677772682820423000e+01,1.584039399990824582e-35,1.584039399990824582e-35,1.484039399990824622e-15
2.262679346012679389e+02,2.462143332369061799e+00,-3.680739078316220514e+01,-1.248245536930877646e-36,-1.248245536930877646e-36,2.482455369308777045e-17
2.266155043932821798e+02,2.454749797833632119e+00,-3.683723777306874325e+01,-1.350706140231403242e-35,-1.350706140231403242e-35,1.250706140231403343e-15
2.269630741852963922e+02,2.447350182011053921e+00,-3.686726921688526204e+01,2.303889617003947119e-35,2.303889617003947119e-35,2.203889617003946980e-15
2.273106439773106331e+02,2.439944450961887945e+00,-3.689748654055728849e+01,-2.346644739897850544e-35,-2.346644739897850544e-35,2.246644739897850493e-15
2.276582137693248740e+02,2.432532570591489751e+00,-3.692789117701448731e+01,1.501415916392157889e-35,1.501415916392157889e-35,1.401415916392158008e-15
2.280057835613391148e+02,2.425114506650007051e+00,-3.695848456617059696e+01,-7.565855837078416846e-37,-7.565855837078416846e-37,0.000000000000000000e+00
2.283533533533533557e+02,2.417690224732377047e+00,-3.698926815492351494e+01,-1.348348114917388144e-35,-1.348348114917388144e-35,1.248348114917388125e-15
2.287009231453675682e+02,2.410259690278331313e+00,-3.702024339715519829e+01,2.251110697953843220e-35,2.251110697953843220e-35,2.151110697953843348e-15
2.290484929373818090e+02,2.402822868572390913e+00,-3.705141175373177020e+01,-2.264736608277587934e-35,-2.264736608277587934e-35,2.164736608277588051e-15
2.293960627293960499e+02,2.395379724743869065e+00,-3.708277469250343472e+01,1.421777331907902770e-35,1.421777331907902770e-35,1.321777331907902738e-15
2.297436325214102908e+02,2.387930223766872473e+00,-3.711433368830451229e+01,-2.926486850887560901e-37,-2.926486850887560901e-37,0.000000000000000000e+00
2.300912023134245317e+02,2.380474330460298660e+00,-3.714609022295343976e+01,-1.344480344203920741e-35,-1.344480344203920741e-35,1.244480344203920817e-15
2.304387721054388010e+02,2.373012009487835972e+00,-3.717804578525277037e+01,2.198661827994120054e-35,2.198661827994120054e-35,2.098661827994120120e-15
2.307863418974529850e+02,2.365543225357967128e+00,-3.721020187098915244e+01,-2.184837280779536748e-35,-2.184837280779536748e-35,2.084837280779536834e-15
2.311339116894672259e+02,2.358067942423963004e+00,-3.724255998293337200e+01,1.345046823261356384e-35,1.345046823261356384e-35,1.245046823261356448e-15
2.314814814814814952e+02,2.350586124883888850e+00,-3.727512163084031727e+01,1.446144881483684409e-37,1.446144881483684409e-37,0.000000000000000000e+00
2.318290512734957360e+02,2.343097736780601181e+00,-3.730788833144897865e+01,-1.339195594464370247e-35,-1.339195594464370247e-35,1.239195594464370254e-15
2.321766210655099769e+02,2.335602742001748222e+00,-3.734086160848248426e+01,2.146587751613374116e-35,2.146587751613374116e-35,2.046587751613373987e-15
2.325241908575241609e+02,2.328101104279770350e+00,-3.737404299264804308e+01,-2.106927228972405485e-35,-2.106927228972405485e-35,2.006927228972405488e-15
2.328717606495384302e+02,2.320592787191898321e+00,-3.740743402163699471e+01,1.271148496739839278e-35,1.271148496739839278e-35,1.171148496739839416e-15
2.332193304415526711e+02,2.313077754160156374e+00,-3.744103624012479514e+01,5.562246690143178886e-37,5.562246690143178886e-37,0.000000000000000000e+00
2.335669002335669120e+02,2.305555968451359128e+00,-3.747485119977100965e+01,-1.332582953037192830e-35,-1.332582953037192830e-35,1.232582953037192843e-15
2.339144700255811529e+02,2.298027393177114686e+00,-3.750888045921930569e+01,2.094930148704790364e-35,2.094930148704790364e-35,1.994930148704790410e-15
2.342620398175953653e+02,2.290491991293822860e+00,-3.754312558409747425e+01,-2.030985633398771643e-35,-2.030985633398771643e-35,1.930985633398771558e-15
2.346096096096096062e+02,2.282949725602672508e+00,-3.757758814701742267e+01,1.200007426619690964e-35,1.200007426619690964e-35,1.100007426619690957e-15
2.349571794016238471e+02,2.275400558749645974e+00,-3.761226972757516052e+01,9.431744148624743500e-37,9.431744148624743500e-37,0.000000000000000000e+00
2.353047491936380879e+02,2.267844453225518198e+00,-3.764717191235081373e+01,-1.324727933967774796e-35,-1.324727933967774796e-35,1.224727933967774777e-15
2.356523189856523288e+02,2.260281371365856273e+00,-3.768229629490862465e+01,2.043727762293318822e-35,2.043727762293318822e-35,1.943727762293318976e-15
2.359998887776665413e+02,2.252711275351018116e+00,-3.771764447579693069e+01,-1.956990484277725860e-35,-1.956990484277725860e-35,1.856990484277725797e-15
2.363474585696807821e+02,2.245134127206151131e+00,-3.775321806254821411e+01,1.131549690162648264e-35,1.131549690162648264e-35,1.031549690162648352e-15
2.366950283616950230e+02,2.237549888801198872e+00,-3.778901866967903800e+01,1.306428537932332048e-36,1.306428537932332048e-36,3.064285379323320870e-17
2.370425981537092639e+02,2.229958521850894382e+00,-3.782504791869010319e+01,-1.315712581955329052e-35,-1.315712581955329052e-35,1.215712581955329130e-15
2.373901679457235048e+02,2.222359987914762414e+00,-3.786130743806621268e+01,1.993016522408082197e-35,1.993016522408082197e-35,1.893016522408082300e-15
2.377377377377377172e+02,2.214754248397120318e+00,-3.789779886327627878e+01,-1.884918677790821816e-35,-1.884918677790821816e-35,1.784918677790821918e-15
2.380853075297519581e+02,2.207141264547075821e+00,-3.793452383677331596e+01,1.065702399352942519e-35,1.065702399352942519e-35,9.657023993529426163e-16
2.384328773217661990e+02,2.199520997458529692e+00,-3.797148400799449064e+01,1.646924544622682025e-36,1.646924544622682025e-36,6.469245446226820493e-17
2.387804471137804398e+02,2.191893408070173965e+00,-3.800868103336103587e+01,-1.305615574470378204e-35,-1.305615574470378204e-35,1.205615574470378178e-15
2.391280169057947091e+02,2.184258457165493272e+00,-3.804611657627832244e+01,1.942829666166817617e-35,1.942829666166817617e-35,1.842829666166817645e-15
2.394755866978088932e+02,2.176616105372764398e+00,-3.808379230713582331e+01,-1.814746108089527204e-35,-1.814746108089527204e-35,1.714746108089527210e-15
2.398231564898231341e+02,2.168966313165052728e+00,-3.812170990330714204e+01,1.002393729521497764e-35,1.002393729521497764e-35,9.023937295214978553e-16
2.401707262818373749e+02,2.161309040860218911e+00,-3.815987104914997730e+01,1.965573082509533672e-36,1.965573082509533672e-36,9.655730825095336716e-17
2.405182960738516442e+02,2.153644248620914414e+00,-3.819827743600614411e+01,-1.294512322029712246e-35,-1.294512322029712246e-35,1.194512322029712223e-15
2.408658658658658851e+02,2.145971896454580641e+00,-3.823693076220157394e+01,1.893197854148756640e-35,1.893197854148756640e-35,1.793197854148756784e-15
2.412134356578800691e+02,2.138291944213455587e+00,-3.827583273304630040e+01,-1.746447755161566820e-35,-1.746447755161566820e-35,1.646447755161566771e-15
2.415610054498943100e+02,2.130604351594563184e+00,-3.831498506083448774e+01,9.415529450044994737e-36,9.415529450044994737e-36,8.415529450044994654e-16
2.419085752419085793e+02,2.122909078139721739e+00,-3.835438946484440237e+01,2.263258394092801317e-36,2.263258394092801317e-36,1.263258394092801315e-16
2.422561450339228202e+02,2.115205531160035513e+00,-3.839409416018963839e+01,-1.282475066612424763e-35,-1.282475066612424763e-35,1.182475066612424727e-15
2.426037148259370611e+02,2.107492630859396421e+00,-3.843418798294741379e+01,1.844149283129734057e-35,1.844149283129734057e-35,1.744149283129734134e-15
2.429512846179512735e+02,2.099770392416125286e+00,-3.847466729131718921e+01,-1.679997768690702620e-35,-1.679997768690702620e-35,1.579997768690702750e-15
2.432988544099655144e+02,2.092038857026695897e+00,-3.851552631993639153e+01,8.831104219786186435e-36,8.831104219786186435e-36,7.831104219786186959e-16
2.436464242019797553e+02,2.084298062391307660e+00,-3.855675966957264933e+01,2.540838776376526322e-36,2.540838776376526322e-36,1.540838776376526269e-16
2.439939939939939961e+02,2.076548042713878495e+00,-3.859836230712377159e+01,-1.269572978209037410e-35,-1.269572978209037410e-35,1.169572978209037498e-15
2.443415637860082370e+02,2.068788828702047944e+00,-3.864032956561779741e+01,1.795709795254923362e-35,1.795709795254923362e-35,1.695709795254923493e-15
2.446891335780224495e+02,2.061020447567178504e+00,-3.868265714421288948e+01,-1.615369548039001980e-35,-1.615369548039001980e-35,1.515369548039001926e-15
2.450367033700366903e+02,2.053242923024350741e+00,-3.872534110819749031e+01,8.269976686051406709e-36,8.269976686051406709e-36,7.269976686051406888e-16
2.453842731620509312e+02,2.045456275292368620e+00,-3.876837788899018022e+01,2.799147045254003123e-36,2.799147045254003123e-36,1.799147045254003151e-16
2.457318429540651721e+02,2.037660521093757726e+00,-3.881176428413975543e+01,-1.255872249485332612e-35,-1.255872249485332612e-35,1.155872249485332724e-15
2.460794127460794130e+02,2.029855673654763049e+00,-3.885549745732519256e+01,1.747902983721104546e-35,1.747902983721104546e-35,1.647902983721104489e-15
2.464269825380936538e+02,2.022041742705352529e+00,-3.889957493835569124e+01,-1.552535818484979008e-35,-1.552535818484979008e-35,1.452535818484979118e-15
2.467745523301078663e+02,2.014218734479215733e+00,-3.894399462317060312e+01,7.731473426262211413e-36,7.731473426262211413e-36,6.731473426262211842e-16
2.471221221221221072e+02,2.006386651713760294e+00,-3.898875477383953125e+01,3.038991004019602879e-36,3.038991004019602879e-36,2.038991004019602871e-16
2.474696919141363480e+02,1.998545493650117688e+00,-3.903385401856222359e+01,-1.241436188567740498e-35,-1.241436188567740498e-35,1.141436188567740552e-15
2.478172617061505889e+02,1.990695256033140792e+00,-3.907929135166865109e+01,1.700750295046219226e-35,1.700750295046219226e-35,1.600750295046219335e-15
2.481648314981648582e+02,1.982835931111402550e+00,-3.912506613361895802e+01,-1.491468703837986499e-35,-1.491468703837986499e-35,1.391468703837986532e-15
2.485124012901790422e+02,1.974967507637198638e+00,-3.917117809100351167e+01,7.214932665257699931e-36,7.214932665257699931e-36,6.214932665257700653e-16
2.488599710821932831e+02,1.967089970866543469e+00,-3.921762731654284551e+01,3.261153915068410600e-36,3.261153915068410600e-36,2.261153915068410862e-16
2.492075408742075524e+02,1.959203302559174409e+00,-3.926441426908770183e+01,-1.226325309937208108e-35,-1.226325309937208108e-35,1.126325309937208209e-15
2.495551106662217933e+02,1.951307480978550224e+00,-3.931153977361903173e+01,1.654271127997760068e-35,1.654271127997760068e-35,1.554271127997760093e-15
2.499026804582360342e+02,1.943402480891850415e+00,-3.935900502124795963e+01,-1.432139795551279170e-35,-1.432139795551279170e-35,1.332139795551279297e-15
2.502502502502502182e+02,1.935488273569977213e+00,-3.940681156921580452e+01,6.719704403891996622e-36,6.719704403891996622e-36,5.719704403891997359e-16
2.505978200422644875e+02,1.927564826787550034e+00,-3.945496134089409423e+01,3.466394974072092246e-36,3.466394974072092246e-36,2.466394974072092421e-16
2.509453898342787284e+02,1.919632104822913687e+00,-3.950345662578455119e+01,-1.210597423434613064e-35,-1.210597423434613064e-35,1.110597423434613027e-15
2.512929596262929692e+02,1.911690068458131941e+00,-3.955230007951907112e+01,1.608482929255013945e-35,1.608482929255013945e-35,1.508482929255014035e-15
2.516405294183072101e+02,1.903738674978991741e+00,-3.960149472385977276e+01,-1.374520218458586602e-35,-1.374520218458586602e-35,1.274520218458586706e-15
2.519880992103214226e+02,1.895777878174999875e+00,-3.965104394669894816e+01,6.245150525761702722e-36,6.245150525761702722e-36,5.245150525761703331e-16
2.523356690023356634e+02,1.887807628339383648e+00,-3.970095150205911239e+01,3.655449785899223906e-36,3.655449785899223906e-36,2.655449785899223855e-16
2.526832387943499043e+02,1.879827872269092426e+00,-3.975122151009293958e+01,-1.194307721378560152e-35,-1.194307721378560152e-35,1.094307721378560112e-15
2.530308085863641452e+02,1.871838553264797422e+00,-3.980185845708331982e+01,1.563401285878562554e-35,1.563401285878562554e-35,1.463401285878562516e-15
2.533783783783783861e+02,1.863839611130890805e+00,-3.985286719544333067e+01,-1.318580693246216796e-35,-1.318580693246216796e-35,1.218580693246216905e-15
2.537259481703925985e+02,1.855830982175486810e+00,-3.990425294371624432e+01,5.790644883221218511e-36,5.790644883221218511e-36,4.790644883221218635e-16
2.540735179624068394e+02,1.847812599210417295e+00,-3.995602128657555596e+01,3.829030841590487375e-36,3.829030841590487375e-36,2.829030841590487441e-16
2.544210877544210803e+02,1.839784391551239073e+00,-4.000817817482490568e+01,-1.177508863798825195e-35,-1.177508863798825195e-35,1.077508863798825202e-15
2.547686575464353211e+02,1.831746285017229248e+00,-4.006072992539817079e+01,1.519040014660223214e-35,1.519040014660223214e-35,1.419040014660223288e-15
2.551162273384495620e+02,1.823698201931385210e+00,-4.011368322135939479e+01,-1.264291595774623899e-35,-1.264291595774623899e-35,1.164291595774623880e-15
2.554637971304637745e+02,1.815640061120428417e+00,-4.016704511190283000e+01,5.355573363749176237e-36,5.355573363749176237e-36,4.355573363749176112e-16
2.558113669224780153e+02,1.807571777914796618e+00,-4.022082301235293755e+01,3.987827995785244228e-36,3.987827995785244228e-36,2.987827995785244219e-16
2.561589367144922562e+02,1.799493264148652516e+00,-4.027502470416433766e+01,-1.160251061793934912e-35,-1.160251061793934912e-35,1.060251061793935004e-15
2.565065065065065255e+02,1.791404428159879547e+00,-4.032965833492188779e+01,1.475411248426441478e-35,1.475411248426441478e-35,1.375411248426441571e-15
2.568540762985207380e+02,1.783305174790081882e+00,-4.038473241834059735e+01,-1.211623013365848089e-35,-1.211623013365848089e-35,1.111623013365848164e-15
2.572016460905349504e+02,1.775195405384585978e+00,-4.044025583426569170e+01,4.939333937826806292e-36,4.939333937826806292e-36,3.939333937826805883e-16
2.575492158825492197e+02,1.767075017792436586e+00,-4.049623782867261212e+01,4.132508943889429053e-36,4.132508943889429053e-36,3.132508943889428687e-16
2.578967856745634322e+02,1.758943906366402521e+00,-4.055268801366695897e+01,-1.142582159013873969e-35,-1.142582159013873969e-35,1.042582159013874050e-15
2.582443554665777015e+02,1.750801961962973108e+00,-4.060961636748454140e+01,1.432525519366696160e-35,1.432525519366696160e-35,1.332525519366696153e-15
